dataset,cell_id,cycle,voltage_v,current_a,temperature_c,soc,capacity_ah,speed_kmh,distance_km,usage_profile,power_w,soc_band,mode_guess,aggressive_discharge_event,fast_charge_flag,high_temp_flag,deep_discharge_flag,high_soc_flag,stress_score,stress_rolling_mean,stress_rolling_std,temp_rolling_mean,temp_rolling_max,battery_age_factor,cycle_stress_index
simulated,SIM015,48,3.5291200810735828,-0.9074581902144596,27.105956787745182,9.81753311658872,1.9809800000000006,60.53337619638054,22.505091046205408,gentle,-3.2025289218205404,low_0_20,discharge,0,0,0,1,0,15.0,6.770833333333333,14.009479440164693,28.254937164621712,44.01980495582765,0.12,1.7999999999999998
simulated,SIM015,49,3.551782608289482,-1.7803789852361915,27.358031483397575,8.344399276788824,1.9805000000000006,91.46802885885592,23.835621981110968,gentle,-6.323519115925982,low_0_20,discharge,0,0,0,1,0,15.0,6.938775510204081,13.912536557701756,28.23663296704571,44.01980495582765,0.1225,1.8375
simulated,SIM015,50,3.511654758986822,-1.7568572464239631,28.488093155433983,6.916619035602002,1.9800200000000006,70.68798217853393,25.190413749889967,gentle,-6.169476110265194,low_0_20,discharge,0,0,0,1,0,15.0,7.1,13.816952025150345,28.24166217081348,44.01980495582765,0.125,1.875
simulated,SIM015,51,3.5169278976964966,0.5943257075001349,26.76060054502666,7.46264526948567,1.9795400000000005,0.0,25.190413749889967,gentle,2.0902006610254324,low_0_20,charge,0,0,0,1,0,15.0,7.4,13.82248980791073,28.216153694293375,44.01980495582765,0.1275,1.9125
simulated,SIM015,52,3.5036019660410216,2.858940806534113,51.26995008042477,9.264949719428524,1.9781600000000006,0.0,25.190413749889967,gentle,10.016590630567821,low_0_20,charge,0,1,1,1,0,60.0,8.6,15.650519975713399,28.68812511952085,51.26995008042477,0.13,7.800000000000001
simulated,SIM015,53,3.505814293213382,-1.6517842887368983,28.33951748703922,8.249462042822199,1.9776800000000005,28.966484481302782,25.63607779519389,gentle,-5.790848968759118,low_0_20,discharge,0,0,0,1,0,15.0,8.9,15.626050985061939,28.719303913281703,51.26995008042477,0.1325,1.9875
simulated,SIM015,54,3.556997780956152,1.5730631171739675,28.39803793281245,9.510430744837926,1.9772000000000005,0.0,25.63607779519389,gentle,5.59538201709177,low_0_20,charge,0,0,0,1,0,15.0,9.2,15.595656119442953,28.795441564132307,51.26995008042477,0.135,2.0250000000000004
simulated,SIM015,55,3.536385962103186,-1.535829455600172,29.69065200003565,8.51780369078538,1.9767200000000005,35.468941214482584,25.946638992288136,gentle,-5.431285726969026,low_0_20,discharge,0,0,0,1,0,15.0,9.5,15.55930065056569,28.855323454194348,51.26995008042477,0.1375,2.0625
simulated,SIM015,56,3.5409654225159723,0.6884541431919619,26.46279334772806,8.93164896014675,1.9762400000000004,0.0,25.946638992288136,gentle,2.4377923160305968,low_0_20,charge,0,0,0,1,0,15.0,9.8,15.516942682245164,28.84614639397861,51.26995008042477,0.14,2.1
simulated,SIM015,57,3.5104350861064333,-1.2308214105631414,24.93132644658313,8.068439080598727,1.9757600000000004,60.762331932522514,26.476231763871017,gentle,-4.320718664371863,low_0_20,discharge,0,0,0,1,0,15.0,10.1,15.468532904063064,28.74938692643679,51.26995008042477,0.1425,2.1374999999999997
simulated,SIM015,58,3.5628975132883047,-1.2605547776793298,28.19056310374024,7.055119578572305,1.9752800000000004,46.033487281062186,27.388738809940328,gentle,-4.491227482757376,low_0_20,discharge,0,0,0,1,0,15.0,10.4,15.414014296564472,28.741322311330773,51.26995008042477,0.145,2.175
simulated,SIM015,59,3.537277990466728,-0.5012419624694564,24.99402482738756,6.733438806919369,1.9748000000000003,101.39815555149713,29.003668523863492,gentle,-1.7730321617415579,low_0_20,discharge,0,0,0,1,0,15.0,10.7,15.353321783767786,28.712158533055508,51.26995008042477,0.1475,2.2125
simulated,SIM015,60,3.5340764552720945,1.1537108687125686,26.92229966656187,7.590975357677715,1.9743200000000003,0.0,29.003668523863492,gentle,4.077302417308603,low_0_20,charge,0,0,0,1,0,15.0,10.1,14.550755643468088,28.37020842727019,51.26995008042477,0.15,2.25
simulated,SIM015,61,3.5152407953924096,1.5181569720462436,27.60706652739135,8.536058657892807,1.9738400000000003,0.0,29.003668523863492,gentle,5.3366873219463695,low_0_20,charge,0,0,0,1,0,15.0,10.4,14.4927849748256,28.382244572851494,51.26995008042477,0.1525,2.2875
simulated,SIM015,62,3.527698413957863,-1.4299618047864469,28.09287059220402,7.591128514659937,1.9733600000000002,94.734362373078,29.816003912955832,gentle,-5.044473990765472,low_0_20,discharge,0,0,0,1,0,15.0,10.7,14.428217817449083,28.362237261998008,51.26995008042477,0.155,2.325
simulated,SIM015,63,3.534275437213729,0.8721786941692735,26.459664994098777,8.235323274981315,1.9728800000000002,0.0,29.816003912955832,gentle,3.0825197356636083,low_0_20,charge,0,0,0,1,0,15.0,11.0,14.356965173029847,28.341427506025592,51.26995008042477,0.1575,2.3625
simulated,SIM015,64,3.542477996622498,1.4378817710747744,27.48762234929463,9.672163609429314,1.9724000000000002,0.0,29.816003912955832,gentle,5.093664535776976,low_0_20,charge,0,0,0,1,0,15.0,11.3,14.278926959055463,28.359764608353284,51.26995008042477,0.16,2.4
simulated,SIM015,65,3.524749249196647,-0.8223599029543933,29.480635429383188,9.139057303727876,1.9719200000000001,80.87795392049216,30.792584456478785,gentle,-2.898612450507925,low_0_20,discharge,0,0,0,1,0,15.0,11.6,14.193991255284827,28.4254736641333,51.26995008042477,0.1625,2.4375
simulated,SIM015,66,3.5187369969251185,-1.2367594862600055,26.684172053633848,7.916717556375094,1.97144,44.27699299675611,31.512624418612074,gentle,-4.351831360601184,low_0_20,discharge,0,0,0,1,0,15.0,11.9,14.102033432763362,28.394559129264,51.26995008042477,0.165,2.475
simulated,SIM015,67,3.5154206833045056,-1.5481358354359573,27.534731170147836,6.780344711774569,1.97096,79.49240060354205,32.98574662821431,gentle,-5.442348736456465,low_0_20,discharge,0,0,0,1,0,15.0,12.2,14.002915148391827,28.43907284366634,51.26995008042477,0.1675,2.5125
simulated,SIM015,68,3.530323853397906,-1.25646607431371,25.778312971983656,5.752109363936252,1.97048,107.75818242567894,34.381232588307796,gentle,-4.435732153134916,low_0_20,discharge,0,0,0,1,0,15.0,12.5,13.896483184531231,28.410971404858792,51.26995008042477,0.17,2.5500000000000003
simulated,SIM015,69,3.5016709803506614,-1.5323724468237854,29.470660234024365,4.444596516886852,1.97,103.08377260651415,35.81068543483242,gentle,-5.365864128131786,low_0_20,discharge,0,0,0,1,0,15.0,12.8,13.782568108791244,28.4199022768192,51.26995008042477,0.1725,2.5875
simulated,SIM015,70,3.570545286854852,-0.5175617223599379,26.70579973525907,4.11280420622141,1.96952,51.08560054073484,36.705478953960515,gentle,-1.8479775684287558,low_0_20,discharge,0,0,0,1,0,15.0,13.1,13.660982723786452,28.362933795338467,51.26995008042477,0.175,2.625
simulated,SIM015,71,3.487437239668817,-1.5591660870652932,27.723290841858365,2.558421141060178,1.96904,73.9331989069926,37.642226628143014,gentle,-5.437493874860217,low_0_20,discharge,0,0,0,1,0,15.0,13.4,13.531520269959566,28.35618616081247,51.26995008042477,0.1775,2.6624999999999996
simulated,SIM015,72,3.5153478568548517,1.5427513866140095,28.475717204881,3.891336217439306,1.9685599999999999,0.0,37.642226628143014,gentle,5.423307780593409,low_0_20,charge,0,0,0,1,0,15.0,13.7,13.393952336172976,28.379002759608483,51.26995008042477,0.18,2.6999999999999997
simulated,SIM015,73,3.523526688521053,-0.43649963920480805,25.135895457700347,3.59224208734282,1.9680799999999998,70.55467485124824,38.5970858089209,gentle,-1.5380181282679517,low_0_20,discharge,0,0,0,1,0,15.0,14.0,13.248026422136723,28.342249167880663,51.26995008042477,0.1825,2.7375
simulated,SIM015,74,3.5319970633395954,0.3885913182018848,25.710832355760342,3.9483090154858322,1.9675999999999998,0.0,38.5970858089209,gentle,1.3725033947283194,low_0_20,charge,0,0,0,1,0,15.0,14.3,13.093463083164979,28.27619847843229,51.26995008042477,0.185,2.775
simulated,SIM015,75,3.5219708627591944,-0.8991562067826371,27.24896554190136,3.1608566386753365,1.9671199999999998,44.356590655843384,39.41261580811659,gentle,-3.1668019613575287,low_0_20,discharge,0,0,0,1,0,15.0,14.6,12.9299525702683,28.29035608966157,51.26995008042477,0.1875,2.8125
simulated,SIM015,76,3.496248260280384,-0.9581743766975654,26.723779063420274,2.302208548981816,1.9666399999999997,107.89604180844682,41.241416275565,gentle,-3.3500154975741046,low_0_20,discharge,0,0,0,1,0,15.0,14.9,12.757150855860557,28.28815108555434,51.26995008042477,0.19,2.85
simulated,SIM015,77,3.500967163303437,-0.4536856198452569,26.206454627208412,1.937351733669182,1.9661599999999997,27.828437274773393,41.584719309790245,gentle,-1.5883384575412107,low_0_20,discharge,0,0,0,1,0,15.0,15.2,12.574674905523082,28.27067771147436,51.26995008042477,0.1925,2.8875
simulated,SIM015,78,3.5037365870715367,-1.7481638755986457,28.367347637020103,0.44109890013314046,1.9656799999999996,100.44027894495093,42.58422269458816,gentle,-6.125105731131749,low_0_20,discharge,0,0,0,1,0,15.0,15.5,12.382097016685515,28.30509174768494,51.26995008042477,0.195,2.9250000000000003
simulated,SIM015,79,3.514818172258655,-1.719382236446187,27.897861975000215,0.0,1.9651999999999996,101.56975562314813,44.11019174718848,gentle,-6.043315929719785,low_0_20,discharge,0,0,0,1,0,15.0,15.8,12.178937991969782,28.31578615690012,51.26995008042477,0.1975,2.9625000000000004
simulated,SIM015,80,3.4609547212620297,2.879987300098387,47.85980708211736,2.371137426950951,1.9638199999999997,0.0,44.11019174718848,gentle,9.967505643450199,low_0_20,charge,0,1,1,1,0,60.0,17.0,13.477115902938008,28.747723271183787,51.26995008042477,0.2,12.0
simulated,SIM015,81,3.4806958968169206,-1.2514881123229011,26.94309925836078,1.5126504465417923,1.9633399999999996,87.55871011305335,45.70185852290479,gentle,-4.3560495374774755,low_0_20,discharge,0,0,0,1,0,15.0,17.3,13.256111413077306,28.72887657468847,51.26995008042477,0.2025,3.0375
simulated,SIM015,82,3.5298402892225638,-1.2561119276780819,29.283188923676896,0.3335710334274926,1.9628599999999996,74.44125957042286,46.73707624455134,gentle,-4.433874490091113,low_0_20,discharge,0,0,0,1,0,15.0,17.6,13.02431008004741,28.771196104707855,51.26995008042477,0.205,3.0749999999999997
simulated,SIM015,83,3.500091861662019,1.059292635585266,26.77191223273919,1.2391812839784695,1.9623799999999996,0.0,46.73707624455134,gentle,3.7076215329305007,low_0_20,charge,0,0,0,1,0,15.0,17.9,12.781124475457663,28.77971319139356,51.26995008042477,0.2075,3.1125
simulated,SIM015,84,3.5151465785554237,0.38396536370864803,25.833052948727353,1.494373592703031,1.9618999999999995,0.0,46.73707624455134,gentle,1.349694534524243,low_0_20,charge,0,0,0,1,0,15.0,18.2,12.525891552447417,28.744970240167888,51.26995008042477,0.21,3.15
simulated,SIM015,85,3.529926761357875,-0.6678898639932243,26.07180016192517,0.8502854089667433,1.9614199999999995,89.21574914281028,47.542200616178796,gentle,-2.3576023045493537,low_0_20,discharge,0,0,0,1,0,15.0,18.5,12.25785878695037,28.717743692467547,51.26995008042477,0.2125,3.1875
simulated,SIM015,86,3.532997131739331,-0.8334032128562638,26.24022980993238,0.1959494972610104,1.9609399999999995,69.02492750376486,48.699555557471136,gentle,-2.944411160603523,low_0_20,discharge,0,0,0,1,0,15.0,17.9,11.65358839366569,28.46427989058587,51.26995008042477,0.215,3.225
simulated,SIM015,87,3.492673739347766,-1.220073235114742,25.67868987738023,0.0,1.9604599999999994,78.29597629489862,49.791630001359714,gentle,-4.2613177483663325,low_0_20,discharge,0,0,0,1,0,15.0,17.9,11.65358839366569,28.420117022743735,51.26995008042477,0.2175,3.2625
simulated,SIM015,88,3.4451977855562244,-1.0492504568953551,26.80522132673732,0.0,1.9599799999999994,105.17736937971303,51.05632093826527,gentle,-3.614875350589734,low_0_20,discharge,0,0,0,1,0,15.0,17.9,11.65358839366569,28.439506073844644,51.26995008042477,0.22,3.3
simulated,SIM015,89,3.50072469756374,-0.8241704519271533,26.606677636307126,0.0,1.9594999999999994,53.08022238826438,51.9015929165542,gentle,-2.8851938560636547,low_0_20,discharge,0,0,0,1,0,15.0,17.9,11.65358839366569,28.437990847969886,51.26995008042477,0.2225,3.3375
simulated,SIM015,90,3.49257486604088,-1.3248733961413979,27.85447014619229,0.0,1.9590199999999993,91.66109926269338,53.195326755187985,gentle,-4.627219524049669,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.154292592664273,51.26995008042477,0.225,3.375
simulated,SIM015,91,3.4913755446976977,-0.6440411821174824,26.24970295887375,0.0,1.9585399999999993,76.94659667338908,54.455123216527724,gentle,-2.2485896330231743,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.17341182293483,51.26995008042477,0.2275,3.4125
simulated,SIM015,92,3.4930097065676846,-1.107113937198663,27.339605149328058,0.0,1.9580599999999992,91.62516665296386,56.05021729531771,gentle,-3.8671597289112953,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.160506278924395,51.26995008042477,0.23,3.45
simulated,SIM015,93,3.543309814381863,-1.145962249094628,28.410842591079113,0.0,1.9575799999999992,61.10018188627395,57.027797126395434,gentle,-4.060499284128109,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.129226768243097,51.26995008042477,0.2325,3.4875000000000003
simulated,SIM015,94,3.481541588874221,1.517412240191969,29.55504809853237,1.5173463768347764,1.9570999999999992,0.0,57.027797126395434,gentle,5.2829338216951385,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.201823340414258,51.26995008042477,0.235,3.525
simulated,SIM015,95,3.4996253865999485,-1.521482448293379,30.363555649928276,0.4997517019886002,1.9566199999999991,29.269950701239942,57.32046831778386,gentle,-5.324618601313753,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.22765930251998,51.26995008042477,0.2375,3.5625
simulated,SIM015,96,3.490301818307184,0.6446690629351223,28.38455024173057,1.1020571150769949,1.956139999999999,0.0,57.32046831778386,gentle,2.2500896025688455,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.251343409088467,51.26995008042477,0.24,3.5999999999999996
simulated,SIM015,97,3.499666671976413,0.7502442670089287,25.85488658938406,1.612738523434248,1.955659999999999,0.0,57.32046831778386,gentle,2.625604857092521,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.196197366180794,51.26995008042477,0.2425,3.6374999999999997
simulated,SIM015,98,3.4778294708878046,-1.5883289120296464,29.533065743212905,0.16327162868952727,1.955179999999999,53.463729514776944,58.10852637067898,gentle,-5.523937099719868,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.244739545290148,51.26995008042477,0.245,3.675
simulated,SIM015,99,3.5215444954337354,-0.6743693576329877,26.74416064729461,0.0,1.954699999999999,73.26471880529303,59.21342593877534,gentle,-2.374821699261632,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.23246212856809,51.26995008042477,0.2475,3.7125
simulated,SIM015,100,3.5074893962830096,-1.0968361986850879,28.13208706975971,0.0,1.954219999999999,77.20644890614298,60.28635600540755,gentle,-3.84714133634731,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.225342006854603,51.26995008042477,0.25,3.75
simulated,SIM015,101,3.4618763075814494,-0.8864647986051226,26.038600049304645,0.0,1.953739999999999,39.82947324930533,60.842687313879416,gentle,-3.068831483796035,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.210901996940166,51.26995008042477,0.2525,3.7875
simulated,SIM015,102,3.491955847320452,-1.0276771443917418,28.21490038499202,0.0,1.9532599999999989,60.53382818837009,61.99934877725235,gentle,-3.5886032135163273,low_0_20,discharge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.74980100303151,47.85980708211736,0.255,3.825
simulated,SIM015,103,3.522171191102608,0.8202697673359527,26.96927506697754,0.7651350016043406,1.9527799999999989,0.0,61.99934877725235,gentle,2.8891305434431316,low_0_20,charge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.722396154630278,47.85980708211736,0.2575,3.8625000000000003
simulated,SIM015,104,3.491341767112384,1.09218034617256,26.92639509464213,1.4386607112814471,1.9522999999999988,0.0,61.99934877725235,gentle,3.813174859811521,low_0_20,charge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.692963297866868,47.85980708211736,0.26,3.9000000000000004
simulated,SIM015,105,3.483267687594257,-0.33531617443805467,25.3272691737227,1.2368909635707213,1.9518199999999988,46.98164441967951,62.787296116764146,gentle,-1.1679959955477952,low_0_20,discharge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.605695641340613,47.85980708211736,0.2625,3.9375
simulated,SIM015,106,3.5185637411598267,2.220486074382672,44.42359147950671,2.6556280183524676,1.9504399999999988,0.0,62.787296116764146,gentle,7.812921789073193,low_0_20,charge,0,1,1,1,0,60.0,16.8,8.907689867497087,27.964911603976184,47.85980708211736,0.265,15.9
simulated,SIM015,107,3.507988226144026,0.5010228916229322,26.21410867935634,2.9769568537058286,1.9499599999999988,0.0,62.787296116764146,gentle,1.7575824048418804,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.990567248631645,47.85980708211736,0.2675,4.0125
simulated,SIM015,108,3.5226820511049572,1.0922340136346924,25.065853771616347,3.8415024197554746,1.9494799999999988,0.0,62.787296116764146,gentle,3.847593155437258,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.92807306198917,47.85980708211736,0.27,4.050000000000001
simulated,SIM015,109,3.495591345701446,-1.6972075071474315,28.90027394759597,2.5815107782288225,1.9489999999999987,96.11345151177623,64.38958320336702,gentle,-5.932743873844086,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.00619804439334,47.85980708211736,0.2725,4.0875
simulated,SIM015,110,3.4918467048222164,-0.9986321140588008,28.86689662412223,1.8095346833198036,1.9485199999999987,98.93595122478186,66.30230769365453,gentle,-3.4870702568058674,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.04508998354455,47.85980708211736,0.275,4.125
simulated,SIM015,111,3.4988862054265284,-0.405517057827083,26.055802752248276,1.4601203452491758,1.9480399999999987,62.012583597407236,66.99266485172313,gentle,-1.4188580396963326,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,28.014064708041683,47.85980708211736,0.2775,4.1625000000000005
simulated,SIM015,112,3.5008490580180336,-0.32625256129181707,25.75175228711882,1.1637533184297313,1.9475599999999986,38.95642185709325,67.48354872096694,gentle,-1.1421609718744286,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.96724234193998,47.85980708211736,0.28,4.2
simulated,SIM015,113,3.476319244807334,-0.8481249969954934,25.91172849007716,0.5694229876569232,1.9470799999999986,85.15657231653998,68.51281559904875,gentle,-2.948353249057596,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.956283611859543,47.85980708211736,0.2825,4.2375
simulated,SIM015,114,3.5171688680040534,0.81344181365594,27.153586874248607,1.3687616660815425,1.9465999999999986,0.0,68.51281559904875,gentle,2.861012222923427,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.949602902358627,47.85980708211736,0.285,4.2749999999999995
simulated,SIM015,115,3.499953459391726,-1.7650696604273628,26.340535562962557,0.0,1.9461199999999985,33.86477725609167,69.18643216884699,gentle,-6.177661664080127,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.886800905030213,47.85980708211736,0.2875,4.3125
simulated,SIM015,116,3.486068893697553,-1.572142474004713,27.5035069386011,0.0,1.9456399999999985,81.8133441959408,70.54864266803214,gentle,-5.4805969750885435,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.90318760272956,47.85980708211736,0.29,4.35
simulated,SIM015,117,3.4981934780331674,0.6188722185781597,26.19337242725931,0.4259175236579746,1.9451599999999984,0.0,70.54864266803214,gentle,2.164934758766035,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.87636042787179,47.85980708211736,0.2925,4.387499999999999
simulated,SIM015,118,3.49604221206736,1.6656123308636461,27.731255148272048,1.9957946989954483,1.9446799999999984,0.0,70.54864266803214,gentle,5.823051017639213,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.91541927139756,47.85980708211736,0.295,4.425
simulated,SIM015,119,3.504195912627711,-0.3756963648944471,24.763435047371818,1.7120994060839565,1.9441999999999984,75.33159445437707,71.51247550123061,gentle,-1.3165136662522106,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.82127476766451,47.85980708211736,0.2975,4.4624999999999995
simulated,SIM015,120,3.504951940937323,-1.4305571553165548,27.796004384224645,0.8195473491937304,1.9437199999999983,59.38304343743394,72.34365549963951,gentle,-5.014034078148534,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.843078860643814,47.85980708211736,0.3,4.5
simulated,SIM015,121,3.4813635882822953,-1.4913022269158278,27.933396671964555,0.0,1.9432399999999983,22.311179338775542,72.6596143859097,gentle,-5.191765271909064,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.84728097724594,47.85980708211736,0.3025,4.5375
simulated,SIM015,122,3.4662260978487405,0.7123124586309824,26.98989535979588,0.5300857823979646,1.9427599999999983,0.0,72.6596143859097,gentle,2.4690360339295125,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.817564540344243,47.85980708211736,0.305,4.575
simulated,SIM015,123,3.496399572198158,-0.8297300797663636,26.978068662853442,0.02688164781535074,1.9422799999999982,22.943381420721803,73.01365225021684,gentle,-2.901067895935057,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.8544080044473,47.85980708211736,0.3075,4.6125
simulated,SIM015,124,3.484467923370543,0.3596403819253993,25.73296172433306,0.36024602625319685,1.9417999999999982,0.0,73.01365225021684,gentle,1.2531553747677853,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.854850591818753,47.85980708211736,0.31,4.65
simulated,SIM015,125,3.481786445598068,-1.2065197893695148,27.228028142685535,0.0,1.9413199999999982,28.19719159761854,73.26743354136455,gentle,-4.200844248972612,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.85443184383444,47.85980708211736,0.3125,4.6875
simulated,SIM015,126,3.5055679716955224,-1.1130412240794976,25.615802432451606,0.0,1.9408399999999981,103.50312118288635,74.13813815763429,gentle,-3.9018416663098656,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.832272311215064,47.85980708211736,0.315,4.725
simulated,SIM015,127,3.5308642251233864,0.35814638916081326,25.422468236902063,0.2443786619591139,1.940359999999998,0.0,74.13813815763429,gentle,1.2645662728450338,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.816592583408937,47.85980708211736,0.3175,4.7625
simulated,SIM015,128,3.4944975006749726,-0.9483007099685952,27.45789609468213,0.0,1.939879999999998,69.21337557915732,74.78269502762707,gentle,-3.313834460873558,low_0_20,discharge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.798403552562178,47.85980708211736,0.32,4.8
simulated,SIM015,129,3.5148006389674182,1.0260947091843655,26.218655680190547,0.7187346737450444,1.939399999999998,0.0,74.78269502762707,gentle,3.606518339482295,low_0_20,charge,0,0,0,1,0,15.0,16.8,8.907689867497087,27.764819426665987,47.85980708211736,0.3225,4.8375
simulated,SIM015,130,3.4829532116335398,-1.1600092389173027,27.963356532206976,0.0,1.938919999999998,52.1023507947091,75.71925303050615,gentle,-4.040257904211598,low_0_20,discharge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.366890415667775,44.42359147950671,0.325,4.875
simulated,SIM015,131,3.5265524426097863,-1.5169807835306712,28.394717778786596,0.0,1.938439999999998,51.92159585368202,76.39022678026116,gentle,-5.3497122875521965,low_0_20,discharge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.395922786076298,44.42359147950671,0.3275,4.9125000000000005
simulated,SIM015,132,3.5057648358279345,-1.2384858848895424,27.132885936969007,0.0,1.937959999999998,79.95147355910228,77.91870579047925,gentle,-4.3418402649150005,low_0_20,discharge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.352916726342137,44.42359147950671,0.33,4.95
simulated,SIM015,133,3.494875772593755,1.5079548358763544,27.219515341949826,1.497379917237918,1.9374799999999979,0.0,77.91870579047925,gentle,5.270114822069863,low_0_20,charge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.361868788526348,44.42359147950671,0.3325,4.987500000000001
simulated,SIM015,134,3.5087602813824765,-0.7584125909753463,25.841560085720893,0.8136738408682214,1.9369999999999978,90.07059190599843,79.39171703945378,gentle,-2.6610879761146693,low_0_20,discharge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.36203893126622,44.42359147950671,0.335,5.025
simulated,SIM015,135,3.5232573947969583,0.6443848561845416,26.954231615892535,1.3685211987617463,1.9365199999999978,0.0,79.39171703945378,gentle,2.2703337096473604,low_0_20,charge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.37968756034557,44.42359147950671,0.3375,5.0625
simulated,SIM015,136,3.4821598640667424,0.5597766530366612,26.904252358988188,1.7714579991818313,1.9360399999999978,0.0,79.39171703945378,gentle,1.9492317940458763,low_0_20,charge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.392968011326683,44.42359147950671,0.34,5.1000000000000005
simulated,SIM015,137,3.4593005817312696,-0.9152395824479582,26.946974442931563,0.879656129348904,1.9355599999999977,70.51023832329562,80.38485092563997,gentle,-3.1660888199857062,low_0_20,discharge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.41833370263771,44.42359147950671,0.3425,5.1375
simulated,SIM015,138,3.5197676564029687,-0.7241533408775457,26.80035145833957,0.18464764388117727,1.9350799999999977,86.12378805934014,81.37595657805605,gentle,-2.548851507496939,low_0_20,discharge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.418236305269758,44.42359147950671,0.345,5.175
simulated,SIM015,139,3.501741269009485,1.3951282050291425,27.860872365138352,1.075600768563243,1.9345999999999977,0.0,81.37595657805605,gentle,4.885378011109674,low_0_20,charge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.44332019984638,44.42359147950671,0.3475,5.2124999999999995
simulated,SIM015,140,3.4964521943906877,1.6409424073701842,25.953262073083284,2.6530899064462354,1.9341199999999976,0.0,81.37595657805605,gentle,5.737476681118218,low_0_20,charge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.405296038384204,44.42359147950671,0.35,5.25
simulated,SIM015,141,3.5217403266143523,1.040971173410079,28.425149366414104,3.371421818080313,1.9336399999999976,0.0,81.37595657805605,gentle,3.666030160241337,low_0_20,charge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.448804966535008,44.42359147950671,0.3525,5.2875
simulated,SIM015,142,3.4956347136649084,0.3147770197331396,25.357569518708328,3.562010445968191,1.9331599999999975,0.0,81.37595657805605,gentle,1.1003454772431467,low_0_20,charge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.409164253922608,44.42359147950671,0.355,5.324999999999999
simulated,SIM015,143,3.497276796748085,-0.5829821884860196,25.598046186844513,3.105167307506779,1.9326799999999975,76.4263942837573,82.45115929417359,gentle,-2.038850080709575,low_0_20,discharge,0,0,0,1,0,15.0,15.9,6.363961030678935,27.35290832583792,44.42359147950671,0.3575,5.3625
